967	9475	12911	188	-1	75
968	16900	33096	56	-1	95
969	3986	14776	133	-1	79
970	19251	13183	207	43	43
971	36247	24194	210	40	40
972	35027	20610	104	-1	73
973	22643	2558	12	-1	58
974	1921	14998	27	45	45
975	18486	25696	227	34	34
976	600	3260	267	9	9
977	14345	21733	158	-1	56
978	41773	20206	124	44	44
979	44489	2132	297	35	35
980	16666	10214	247	21	21
981	26062	19771	283	8	8
982	2220	14990	201	45	45
983	38647	29354	254	20	20
984	39623	32640	87	-1	76
985	7602	5063	274	-1	53
986	30409	32963	142	26	26
987	14466	11711	224	-1	67
988	16825	33221	280	-1	95
989	7674	5065	280	-1	53
990	35875	12684	257	-1	86
991	2231	15096	218	45	45
992	15130	15711	112	4	4
993	38492	22948	23	13	13
994	27470	20705	144	-1	57
995	19589	31365	7	41	41
996	30323	11767	118	-1	78
997	34933	20745	321	-1	73
998	13095	25298	133	-1	54
999	11228	23703	235	-1	68
1000	39687	1969	182	42	42
1001	14989	15768	111	4	4
1002	23282	25088	298	-1	83
1003	34564	31632	38	17	17
1004	31233	27742	74	-1	65
1005	16890	6278	185	-1	70
1006	41771	31036	341	-1	85
1007	9205	21390	338	-1	88
1008	592	3012	53	9	9
1009	20668	12932	117	-1	98
1010	38221	3695	32	46	46
1011	31056	27785	28	-1	65
1012	14303	11797	305	-1	67
1013	9545	6941	330	12	12
1014	32875	26013	349	38	38
1015	11235	23432	82	-1	68
1016	14972	32414	263	-1	61
1017	9361	12729	99	-1	75
1018	17350	19980	300	27	27
1019	41452	4830	255	-1	51
1020	24900	7277	244	31	31
1021	33804	15392	253	-1	97
1022	42477	22967	45	7	7
1023	16539	19430	302	-1	80
1024	9338	12931	313	-1	75
1025	4586	31249	57	48	48
1026	9457	7054	336	12	12
1027	38470	3795	205	46	46
1028	4701	25471	3	-1	91
1029	42346	2236	4	39	39
1030	38390	3730	151	46	46
1031	35197	20726	200	-1	73
1032	14900	32406	296	-1	61
1033	38735	23147	254	13	13
1034	29864	1241	288	-1	89
1035	7523	4850	43	-1	53
1036	39646	2028	173	42	42
1037	30023	1177	168	-1	89
1038	17281	19910	309	27	27
1039	20927	26770	328	-1	74
1040	21066	26204	110	-1	99
1041	24810	7341	259	31	31
1042	13366	27199	292	-1	59
1043	39468	32785	348	-1	76
1044	42425	2421	280	39	39
1045	14531	11715	193	-1	67
1046	16758	10219	195	21	21
1047	15148	15872	203	4	4
1048	20628	13127	233	-1	98
1049	30211	33090	33	26	26
1050	38518	3086	230	-1	87
1051	4909	25330	126	-1	91
1052	40634	6668	288	19	19
1053	701	19486	351	33	33
1054	20394	13051	335	-1	98
1055	17291	19985	330	27	27
1056	35915	12613	178	-1	86
1057	41326	20330	73	15	15
1058	42932	14211	180	-1	60
1059	31173	27746	76	-1	65
1060	37993	29847	141	-1	52
1061	10076	11198	212	-1	72
1062	41608	5490	271	-1	64
1063	32107	30641	204	18	18
1064	40675	6542	188	19	19
1065	27485	20778	256	-1	57
1066	9242	21278	98	-1	88
1067	16008	9923	34	-1	84
1068	41319	20384	47	15	15
1069	38764	22933	154	13	13
1070	38640	23115	263	13	13
1071	18048	8326	144	-1	63
1072	31859	30478	42	18	18
1073	24661	7241	338	31	31
1074	31993	30595	187	18	18
1075	21793	12503	317	11	11
1076	38301	2938	55	-1	87
1077	17897	8418	12	-1	63
1078	15089	15729	118	4	4
1079	20938	26574	54	-1	74
1080	24861	7336	268	31	31
1081	39547	2062	274	42	42
1082	16281	3031	143	-1	77
1083	16591	6224	28	-1	70
1084	6339	2326	103	-1	81
1085	39655	32903	240	-1	76
1086	35014	20588	50	-1	73
1087	19728	31331	103	41	41
1088	34654	31800	339	17	17
1089	19666	31319	81	41	41
1090	42302	2182	50	39	39
1091	27548	20731	167	-1	57
1092	23356	24871	91	-1	83
1093	39441	2009	38	42	42
1094	27565	20791	209	-1	57
1095	33685	15182	44	-1	97
1096	14857	32293	6	-1	61
1097	23300	24848	40	-1	83
1098	38437	29391	311	20	20
1099	43709	32521	17	-1	69
1100	44503	2079	305	35	35
1101	21104	26429	229	-1	99
1102	7688	4940	165	-1	53
1103	34630	31828	312	17	17
1104	23540	1746	196	10	10
1105	40175	24798	42	-1	100
1106	15030	21919	232	-1	92
1107	31341	27975	228	-1	65
1108	34686	17551	296	28	28
1109	20857	26647	50	-1	74
1110	40081	24496	221	-1	96
1111	19685	31490	251	41	41
1112	24761	7169	20	31	31
1113	17995	4297	290	6	6
1114	3047	22162	273	30	30
1115	44288	29585	239	49	49
1116	30327	32995	100	26	26
1117	28465	25945	176	50	50
1118	14335	11805	307	-1	67
1119	41368	20337	66	15	15
1120	21090	26363	209	-1	99
1121	29534	2962	341	23	23
1122	39723	32616	143	-1	76
1123	30305	11784	79	-1	78
1124	16699	10276	253	21	21
1125	41315	4734	310	-1	51
1126	32050	30557	163	18	18
1127	18006	8482	197	-1	63
1128	9614	6934	265	12	12
1129	811	19455	87	33	33
1130	759	19638	338	33	33
1131	7401	27028	72	-1	94
1132	20896	26373	301	-1	99
1133	15030	32422	268	-1	61
1134	18414	25660	301	34	34
1135	35776	12515	71	-1	86
1136	27372	24880	245	22	22
1137	12854	25388	14	-1	54
1138	41717	31074	333	-1	85
1139	41726	30893	55	-1	85
1140	19039	13108	12	43	43
1141	22820	2488	150	-1	58
1142	30156	13875	66	5	5
1143	16465	19330	346	-1	80
1144	40205	24998	275	-1	100
1145	41909	20198	145	44	44
1146	28625	9660	77	36	36
1147	31363	27985	234	-1	65
1148	13384	27103	1	-1	59
1149	41662	30950	33	-1	85
1150	19837	31395	193	41	41
1151	6324	2345	127	-1	81
1152	38491	29240	3	20	20
1153	17314	19835	51	27	27
1154	30275	11953	268	-1	78
1155	9279	21389	170	-1	88
1156	40510	6601	340	19	19
1157	28808	9658	143	36	36
1158	21822	1399	317	-1	93
1159	33084	26102	249	38	38
1160	20958	26667	45	-1	74
1161	2139	15113	222	45	45
1162	9114	21467	316	-1	88
1163	9826	11040	31	-1	72
1164	19640	31281	64	41	41
1165	16848	6287	179	-1	70
1166	41538	14503	212	14	14
1167	729	3277	250	9	9
1168	30034	13747	23	5	5
1169	18557	25420	115	34	34
1170	42386	2278	10	39	39
1171	14494	11749	266	-1	67
1172	15906	9783	55	-1	84
1173	37749	29861	26	-1	52
1174	28588	9723	25	36	36
1175	3914	14949	293	-1	79
1176	43739	32596	16	-1	69
1177	2898	22104	24	30	30
1178	44023	29491	11	49	49
1179	795	19417	81	33	33
1180	35073	20681	121	-1	73
1181	31868	30614	327	18	18
1182	30265	11841	46	-1	78
1183	482	3249	302	9	9
1184	27234	24920	328	22	22
1185	8426	3411	3	-1	90
1186	41878	20184	136	44	44
1187	25556	22750	338	47	47
1188	44077	29536	318	49	49
1189	17795	8582	338	-1	63
1190	34931	20669	23	-1	73
1191	15086	15880	175	4	4
1192	30114	21340	171	32	32
1193	28307	25923	328	50	50
1194	12988	25450	298	-1	54
1195	19126	13142	335	43	43
1196	19709	31309	111	41	41
1197	14345	21971	206	-1	56
1198	30413	33074	136	26	26
1199	9746	6763	140	12	12
1200	5413	20952	133	16	16
1201	20515	13007	45	-1	98
1202	34919	1322	145	29	29
1203	15086	32260	117	-1	61
1204	5578	18337	210	-1	66
1205	16709	19253	136	-1	80
1206	15079	21792	127	-1	92
1207	19629	31458	338	41	41
1208	20613	12932	142	-1	98
1209	3917	14825	81	-1	79
1210	6272	2454	150	-1	81
1211	36228	24139	203	40	40
1212	29948	19038	189	-1	55
1213	40069	24508	224	-1	96
1214	23458	25112	220	-1	83
1215	26152	19576	105	8	8
1216	40311	25004	223	-1	100
1217	34672	31619	35	17	17
1218	13111	25373	170	-1	54
1219	31940	30452	65	18	18
1220	20488	13009	17	-1	98
1221	18522	25591	203	34	34
1222	33788	15418	254	-1	97
1223	678	3261	247	9	9
1224	44155	29427	102	49	49
1225	39671	32616	138	-1	76
1226	41445	14589	298	14	14
1227	44099	10338	311	-1	71
1228	31930	30469	85	18	18
1229	30195	13760	84	5	5
1230	21009	26640	77	-1	74
1231	9707	7003	196	12	12
1232	5216	21189	306	16	16
1233	30285	33206	259	26	26
1234	11140	23504	48	-1	68
1235	14502	11730	210	-1	67
1236	9337	12936	272	-1	75
1237	41768	20237	119	44	44
1238	21123	26850	208	-1	74
1239	23264	24963	4	-1	83
1240	4072	14742	162	-1	79
1241	12959	25395	5	-1	54
1242	42750	22903	117	7	7
1243	12846	25320	20	-1	54
1244	41672	31080	339	-1	85
1245	16770	6177	125	-1	70
1246	35732	12489	46	-1	86
1247	34793	17491	240	28	28
1248	30116	13975	305	5	5
1249	35864	12630	217	-1	86
1250	9382	12713	112	-1	75
